cell_id,entrez_id,expression
69,11701,0
69,11702,0
69,11704,0
69,11705,0
69,11717,0
69,11720,0
69,11722,0
69,11727,0
69,11728,0
69,11730,0
69,11731,0
69,11732,0
69,11733,0
69,11735,0
69,11736,0
69,11737,0
69,11739,0
69,11740,0
69,11743,0
69,11744,0
69,11745,0
69,11746,0
69,11747,0
69,11749,0
69,11750,0
69,11752,0
69,11753,0
69,11754,0
69,11757,0
69,11758,0
69,11761,0
69,11763,0
69,11764,0
69,11765,0
69,11766,0
69,11767,0
69,11768,0
69,11769,0
69,11770,0
69,11771,0
69,11772,0
69,11773,0
69,11774,0
69,11775,0
69,11776,0
69,11777,0
69,11778,0
69,11781,0
69,11782,0
69,11783,0
69,11784,0
69,11785,0
69,11787,0
69,11789,0
69,11790,0
69,11792,0
69,11793,0
69,11796,0
69,11797,0
69,11798,0
69,11799,0
69,11800,0
69,11801,0
69,11803,0
69,11804,0
69,11806,0
69,11807,0
69,11808,0
69,11810,0
69,11811,0
69,11812,0
69,11813,0
69,11814,0
69,11815,0
69,11816,0
69,11818,0
69,11819,0
69,11820,0
69,11821,0
69,11826,0
69,11827,0
69,11828,0
69,11829,0
69,11830,0
69,11831,0
69,11832,0
69,11833,0
69,11834,0
69,11835,0
69,11836,0
69,11837,0
69,11838,0
69,11839,0
69,11840,0
69,11841,0
69,11842,0
69,11843,0
69,11844,0
69,11845,0
69,11846,0
69,11847,0
69,11848,0
69,11849,0
69,11850,0
69,11851,0
69,11852,4
69,11853,2
69,11854,2
69,11855,5
69,11856,3
69,11857,2
69,11858,5
69,11859,2
69,11861,3
69,11863,3
69,11933,3
70,11287,2
70,11298,2
70,11302,3
70,11303,4
70,11304,4
70,11305,4
70,11306,2
70,11307,3
70,11308,2
70,11350,5
70,11352,0
70,11354,0
70,11358,0
70,11363,0
70,11364,0
70,11370,0
70,11409,0
70,11416,0
70,11418,0
70,11419,0
70,11421,0
70,11423,0
70,11425,0
70,11426,0
70,11428,0
70,11429,0
70,11430,0
70,11431,0
70,11432,0
70,11433,0
70,11434,0
70,11435,0
70,11438,0
70,11440,0
70,11441,0
70,11443,0
70,11444,0
70,11447,0
70,11448,0
70,11449,0
70,11450,0
70,11451,0
70,11452,0
70,11459,0
70,11461,0
70,11464,0
70,11465,0
70,11468,0
70,11470,0
70,11471,0
70,11472,0
70,11474,0
70,11475,0
70,11477,0
70,11479,0
70,11480,0
70,11481,0
70,11482,0
70,11484,0
70,11486,0
70,11487,0
70,11488,0
70,11489,0
70,11490,0
70,11491,0
70,11492,0
70,11495,0
70,11496,0
70,11497,0
70,11498,0
70,11499,0
70,11500,0
70,11501,0
70,11502,0
70,11504,0
70,11512,0
70,11513,0
70,11514,0
70,11515,0
70,11516,0
70,11517,0
70,11518,0
70,11519,0
70,11520,0
70,11522,0
70,11529,0
70,11532,0
70,11533,0
70,11534,0
70,11535,0
70,11536,0
70,11537,0
70,11538,0
70,11539,0
70,11540,0
70,11541,0
70,11542,0
70,11544,0
70,11545,0
70,11546,0
70,11548,8
70,11549,8
70,11550,8
70,11551,8
70,11552,8
70,11553,8
70,11554,8
70,11555,8
70,11556,8
70,11564,8
70,11565,8
70,11566,8
70,11567,8
70,11568,8
70,11569,8
70,11571,8
70,11572,8
70,11576,8
70,11592,8
70,11593,8
70,11595,8
70,11596,8
70,11600,8
70,11601,8
70,11602,8
70,11603,8
70,11604,8
70,11605,8
70,11606,8
70,11607,8
70,11608,8
70,11609,8
70,11610,8
70,11611,8
70,11614,8
70,11615,8
70,11622,8
70,11624,8
70,11625,8
70,11628,8
70,11629,8
70,11630,8
70,11632,8
70,11634,8
70,11636,8
70,11637,8
70,11639,8
70,11640,8
70,11641,8
70,11642,8
70,11643,8
70,11647,8
70,11648,8
70,11650,8
70,11651,8
70,11652,8
70,11655,8
70,11656,8
70,11657,8
70,11658,8
70,11666,8
70,11668,8
70,11669,8
70,11670,8
70,11671,8
70,11674,8
70,11676,8
70,11677,8
70,11682,8
70,11684,8
70,11685,8
70,11686,8
70,11687,8
70,11688,8
70,11689,8
70,11690,8
70,11691,8
70,11692,8
70,11694,8
70,11695,8
70,11697,8
70,11698,8
70,11699,8
70,11700,8
70,11701,8
70,11702,8
70,11704,8
70,11705,8
70,11717,8
70,11720,8
70,11722,8
70,11727,8
70,11728,8
70,11730,8
70,11731,8
70,11732,8
70,11733,8
70,11735,8
70,11736,8
70,11737,8
70,11739,8
70,11740,0
70,11743,0
70,11744,0
70,11745,0
70,11746,0
70,11747,0
70,11749,0
70,11750,0
70,11752,0
70,11753,0
70,11754,0
70,11757,0
70,11758,0
70,11761,0
70,11763,0
70,11764,0
70,11765,0
70,11766,0
70,11767,0
70,11768,0
70,11769,0
70,11770,0
70,11771,0
70,11772,0
70,11773,0
70,11774,0
70,11775,0
70,11776,0
70,11777,0
70,11778,0
70,11781,0
70,11782,0
70,11783,0
70,11784,0
70,11785,0
70,11787,0
70,11789,0
70,11790,0
70,11792,0
70,11793,0
70,11796,0
70,11797,0
70,11798,0
70,11799,0
70,11800,0
70,11801,0
70,11803,0
70,11804,0
70,11806,0
70,11807,0
70,11808,0
70,11810,0
70,11811,0
70,11812,0
70,11813,0
70,11814,0
70,11815,0
70,11816,0
70,11818,0
70,11819,0
70,11820,0
70,11821,0
70,11826,0
70,11827,0
70,11828,0
70,11829,0
70,11830,0
70,11831,0
70,11832,0
70,11833,0
70,11834,0
70,11835,0
70,11836,0
70,11837,0
70,11838,0
70,11839,0
70,11840,0
70,11841,0
70,11842,0
70,11843,0
70,11844,0
70,11845,0
70,11846,0
70,11847,0
70,11848,0
70,11849,0
70,11850,0
70,11851,0
70,11852,3
70,11853,5
70,11854,5
70,11855,3
70,11856,3
70,11857,5
70,11858,5
70,11859,3
70,11861,5
70,11863,3
70,11933,3
71,11287,2
71,11298,3
71,11302,5
71,11303,2
71,11304,2
71,11305,5
71,11306,5
71,11307,3
71,11308,4
71,11350,2
71,11352,0
71,11354,0
71,11358,0
71,11363,0
71,11364,0
71,11370,0
71,11409,0
71,11416,0
71,11418,0
71,11419,0
71,11421,0
71,11423,0
71,11425,0
71,11426,0
71,11428,0
71,11429,0
71,11430,0
71,11431,0
71,11432,0
71,11433,0
71,11434,0
71,11435,0
71,11438,0
71,11440,0
71,11441,0
71,11443,0
71,11444,0
71,11447,0
71,11448,0
71,11449,0
71,11450,0
71,11451,0
71,11452,0
71,11459,0
71,11461,0
71,11464,0
71,11465,0
71,11468,0
71,11470,0
71,11471,0
71,11472,0
71,11474,0
71,11475,0
71,11477,0
71,11479,0
71,11480,0
71,11481,0
71,11482,0
71,11484,0
71,11486,0
71,11487,0
71,11488,0
71,11489,0
71,11490,0
71,11491,0
71,11492,0
71,11495,0
71,11496,0
71,11497,0
71,11498,0
71,11499,0
71,11500,0
71,11501,0
71,11502,0
71,11504,0
71,11512,0
71,11513,0
71,11514,0
71,11515,0
71,11516,0
71,11517,0
71,11518,0
71,11519,0
71,11520,0
71,11522,0
71,11529,0
71,11532,0
71,11533,0
71,11534,0
71,11535,0
71,11536,0
71,11537,0
71,11538,0
71,11539,0
71,11540,0
71,11541,0
71,11542,0
71,11544,0
71,11545,0
71,11546,0
71,11548,0
71,11549,0
71,11550,0
71,11551,0
71,11552,0
71,11553,0
71,11554,0
71,11555,0
71,11556,0
71,11564,0
71,11565,0
71,11566,0
71,11567,0
71,11568,0
71,11569,0
71,11571,0
71,11572,0
71,11576,0
71,11592,0
71,11593,0
71,11595,0
71,11596,0
71,11600,0
71,11601,0
71,11602,0
71,11603,0
71,11604,0
71,11605,0
71,11606,0
71,11607,0
71,11608,0
71,11609,0
71,11610,0
71,11611,0
71,11614,0
71,11615,0
71,11622,0
71,11624,0
71,11625,0
71,11628,0
71,11629,0
71,11630,0
71,11632,0
71,11634,0
71,11636,0
71,11637,0
71,11639,0
71,11640,0
71,11641,0
71,11642,0
71,11643,0
71,11647,0
71,11648,0
71,11650,0
71,11651,0
71,11652,0
71,11655,0
71,11656,0
71,11657,0
71,11658,0
71,11666,0
71,11668,0
71,11669,0
71,11670,0
71,11671,0
71,11674,0
71,11676,0
71,11677,0
71,11682,0
71,11684,0
71,11685,0
71,11686,0
71,11687,0
71,11688,0
71,11689,0
71,11690,0
71,11691,0
71,11692,0
71,11694,0
71,11695,0
71,11697,0
71,11698,0
71,11699,0
71,11700,0
71,11701,0
71,11702,0
71,11704,0
71,11705,0
71,11717,0
71,11720,0
71,11722,0
71,11727,0
71,11728,0
71,11730,0
71,11731,0
71,11732,0
71,11733,0
71,11735,0
71,11736,0
71,11737,0
71,11739,8
71,11740,8
71,11743,8
71,11744,8
71,11745,8
71,11746,8
71,11747,8
71,11749,8
71,11750,8
71,11752,8
71,11753,8
71,11754,8
71,11757,8
71,11758,8
71,11761,8
71,11763,8
71,11764,8
71,11765,8
71,11766,8
71,11767,8
71,11768,8
71,11769,8
71,11770,8
71,11771,8
71,11772,8
71,11773,8
71,11774,8
71,11775,8
71,11776,8
71,11777,8
71,11778,8
71,11781,8
71,11782,8
71,11783,8
71,11784,8
71,11785,8
71,11787,8
71,11789,8
71,11790,8
71,11792,8
71,11793,8
71,11796,8
71,11797,8
71,11798,8
71,11799,8
71,11800,8
71,11801,8
71,11803,8
71,11804,8
71,11806,8
71,11807,8
71,11808,8
71,11810,8
71,11811,8
71,11812,8
71,11813,8
71,11814,8
71,11815,8
71,11816,8
71,11818,8
71,11819,8
71,11820,8
71,11821,8
71,11826,8
71,11827,8
71,11828,8
71,11829,8
71,11830,8
71,11831,8
71,11832,8
71,11833,8
71,11834,8
71,11835,8
71,11836,8
71,11837,8
71,11838,8
71,11839,8
71,11840,8
71,11841,8
71,11842,8
71,11843,8
71,11844,8
71,11845,8
71,11846,8
71,11847,8
71,11848,8
71,11849,8
71,11850,8
71,11851,8
71,11852,5
71,11853,3
71,11854,5
71,11855,5
71,11856,5
71,11857,4
71,11858,3
71,11859,2
71,11861,3
71,11863,2
71,11933,5
72,11287,5
72,11298,3
72,11302,3
72,11303,2
72,11304,3
72,11305,3
72,11306,5
72,11307,3
72,11308,5
72,11350,5
72,11352,8
72,11354,8
72,11358,8
72,11363,8
72,11364,8
72,11370,8
72,11409,8
72,11416,8
72,11418,8
72,11419,8
72,11421,8
72,11423,8
72,11425,8
72,11426,8
72,11428,8
72,11429,8
72,11430,8
72,11431,8
72,11432,8
72,11433,8
72,11434,8
72,11435,8
72,11438,8
72,11440,8
72,11441,8
72,11443,8
72,11444,8
72,11447,8
72,11448,8
72,11449,8
72,11450,8
72,11451,8
72,11452,8
72,11459,8
72,11461,8
72,11464,8
72,11465,8
72,11468,8
72,11470,8
72,11471,8
72,11472,8
72,11474,8
72,11475,8
72,11477,8
72,11479,8
72,11480,8
72,11481,8
72,11482,8
72,11484,8
72,11486,8
72,11487,8
72,11488,8
72,11489,8
72,11490,8
72,11491,8
72,11492,8
72,11495,8
72,11496,8
72,11497,8
72,11498,8
72,11499,8
72,11500,8
72,11501,8
72,11502,8
72,11504,8
72,11512,8
72,11513,8
72,11514,8
72,11515,8
72,11516,8
72,11517,8
72,11518,8
72,11519,8
72,11520,8
72,11522,8
72,11529,8
72,11532,8
72,11533,8
72,11534,8
72,11535,8
72,11536,8
72,11537,8
72,11538,8
72,11539,8
72,11540,8
72,11541,8
72,11542,8
72,11544,8
72,11545,8
72,11546,8
72,11548,8
72,11549,0
72,11550,0
72,11551,0
72,11552,0
72,11553,0
72,11554,0
72,11555,0
72,11556,0
72,11564,0
72,11565,0
72,11566,0
72,11567,0
72,11568,0
72,11569,0
72,11571,0
72,11572,0
72,11576,0
72,11592,0
72,11593,0
72,11595,0
72,11596,0
72,11600,0
72,11601,0
72,11602,0
72,11603,0
72,11604,0
72,11605,0
72,11606,0
72,11607,0
72,11608,0
72,11609,0
72,11610,0
72,11611,0
72,11614,0
72,11615,0
72,11622,0
72,11624,0
72,11625,0
72,11628,0
72,11629,0
72,11630,0
72,11632,0
72,11634,0
72,11636,0
72,11637,0
72,11639,0
72,11640,0
72,11641,0
72,11642,0
72,11643,0
72,11647,0
72,11648,0
72,11650,0
72,11651,0
72,11652,0
72,11655,0
72,11656,0
72,11657,0
72,11658,0
72,11666,0
72,11668,0
72,11669,0
72,11670,0
72,11671,0
72,11674,0
72,11676,0
72,11677,0
72,11682,0
72,11684,0
72,11685,0
72,11686,0
72,11687,0
72,11688,0
72,11689,0
72,11690,0
72,11691,0
72,11692,0
72,11694,0
72,11695,0
72,11697,0
72,11698,0
72,11699,0
72,11700,0
72,11701,0
72,11702,0
72,11704,0
72,11705,0
72,11717,0
72,11720,0
72,11722,0
72,11727,0
72,11728,0
72,11730,0
72,11731,0
72,11732,0
72,11733,0
72,11735,0
72,11736,0
72,11737,0
72,11739,0
72,11740,0
72,11743,0
72,11744,0
72,11745,0
72,11746,0
72,11747,0
72,11749,0
72,11750,0
72,11752,0
72,11753,0
72,11754,0
72,11757,0
72,11758,0
72,11761,0
72,11763,0
72,11764,0
72,11765,0
72,11766,0
72,11767,0
72,11768,0
72,11769,0
72,11770,0
72,11771,0
72,11772,0
72,11773,0
72,11774,0
72,11775,0
72,11776,0
72,11777,0
72,11778,0
72,11781,0
72,11782,0
72,11783,0
72,11784,0
72,11785,0
72,11787,0
72,11789,0
72,11790,0
72,11792,0
72,11793,0
72,11796,0
72,11797,0
72,11798,0
72,11799,0
72,11800,0
72,11801,0
72,11803,0
72,11804,0
72,11806,0
72,11807,0
72,11808,0
72,11810,0
72,11811,0
72,11812,0
72,11813,0
72,11814,0
72,11815,0
72,11816,0
72,11818,0
72,11819,0
72,11820,0
72,11821,0
72,11826,0
72,11827,0
72,11828,0
72,11829,0
72,11830,0
72,11831,0
72,11832,0
72,11833,0
72,11834,0
72,11835,0
72,11836,0
72,11837,0
72,11838,0
72,11839,0
72,11840,0
72,11841,0
72,11842,0
72,11843,0
72,11844,0
72,11845,0
72,11846,0
72,11847,0
72,11848,0
72,11849,0
72,11850,0
72,11851,0
72,11852,4
72,11853,5
72,11854,5
72,11855,5
72,11856,5
72,11857,3
72,11858,4
72,11859,4
72,11861,4
72,11863,2
72,11933,5
73,11287,3
73,11298,5
73,11302,4
73,11303,4
73,11304,5
73,11305,4
73,11306,4
73,11307,2
73,11308,4
73,11350,2
73,11352,0
73,11354,0
73,11358,0
73,11363,0
73,11364,0
73,11370,0
73,11409,0
73,11416,0
73,11418,0
73,11419,0
73,11421,0
73,11423,0
73,11425,0
73,11426,0
73,11428,0
73,11429,0
73,11430,0
73,11431,0
73,11432,0
73,11433,0
73,11434,0
73,11435,0
73,11438,0
73,11440,0
73,11441,0
73,11443,0
73,11444,0
73,11447,0
73,11448,0
73,11449,0
73,11450,0
73,11451,0
73,11452,0
73,11459,0
73,11461,0
73,11464,0
73,11465,0
73,11468,0
73,11470,0
73,11471,0
73,11472,0
73,11474,0
73,11475,0
73,11477,0
73,11479,0
73,11480,0
73,11481,0
73,11482,0
73,11484,0
73,11486,0
73,11487,0
73,11488,0
73,11489,0
73,11490,0
73,11491,0
73,11492,0
73,11495,0
73,11496,0
73,11497,0
73,11498,0
73,11499,0
73,11500,0
73,11501,0
73,11502,0
73,11504,0
73,11512,0
73,11513,0
73,11514,0
73,11515,0
73,11516,0
73,11517,0
73,11518,0
73,11519,0
73,11520,0
73,11522,0
73,11529,0
73,11532,0
73,11533,0
73,11534,0
73,11535,0
73,11536,0
73,11537,0
73,11538,0
73,11539,0
73,11540,0
73,11541,0
73,11542,0
73,11544,0
73,11545,0
73,11546,0
73,11548,8
73,11549,8
73,11550,8
73,11551,8
73,11552,8
73,11553,8
73,11554,8
73,11555,8
73,11556,8
73,11564,8
73,11565,8
73,11566,8
73,11567,8
73,11568,8
73,11569,8
73,11571,8
73,11572,8
73,11576,8
73,11592,8
73,11593,8
73,11595,8
73,11596,8
73,11600,8
73,11601,8
73,11602,8
73,11603,8
73,11604,8
73,11605,8
73,11606,8
73,11607,8
73,11608,8
73,11609,8
73,11610,8
73,11611,8
73,11614,8
73,11615,8
73,11622,8
73,11624,8
73,11625,8
73,11628,8
73,11629,8
73,11630,8
73,11632,8
73,11634,8
73,11636,8
73,11637,8
73,11639,8
73,11640,8
73,11641,8
73,11642,8
73,11643,8
73,11647,8
73,11648,8
73,11650,8
73,11651,8
73,11652,8
73,11655,8
73,11656,8
73,11657,8
73,11658,8
73,11666,8
73,11668,8
73,11669,8
73,11670,8
73,11671,8
73,11674,8
73,11676,8
73,11677,8
73,11682,8
73,11684,8
73,11685,8
73,11686,8
73,11687,8
73,11688,8
73,11689,8
73,11690,8
73,11691,8
73,11692,8
73,11694,8
73,11695,8
73,11697,8
73,11698,8
73,11699,8
73,11700,8
73,11701,8
73,11702,8
73,11704,8
73,11705,8
73,11717,8
73,11720,8
73,11722,8
73,11727,8
73,11728,8
73,11730,8
73,11731,8
73,11732,8
73,11733,8
73,11735,8
73,11736,8
73,11737,8
73,11739,8
73,11740,0
73,11743,0
73,11744,0
73,11745,0
73,11746,0
73,11747,0
73,11749,0
73,11750,0
73,11752,0
73,11753,0
73,11754,0
73,11757,0
73,11758,0
73,11761,0
73,11763,0
73,11764,0
73,11765,0
73,11766,0
73,11767,0
73,11768,0
73,11769,0
73,11770,0
73,11771,0
73,11772,0
73,11773,0
73,11774,0
73,11775,0
73,11776,0
73,11777,0
73,11778,0
73,11781,0
73,11782,0
73,11783,0
73,11784,0
73,11785,0
73,11787,0
73,11789,0
73,11790,0
73,11792,0
73,11793,0
73,11796,0
73,11797,0
73,11798,0
73,11799,0
73,11800,0
73,11801,0
73,11803,0
73,11804,0
73,11806,0
73,11807,0
73,11808,0
73,11810,0
73,11811,0
73,11812,0
73,11813,0
73,11814,0
73,11815,0
73,11816,0
73,11818,0
73,11819,0
73,11820,0
73,11821,0
73,11826,0
73,11827,0
73,11828,0
73,11829,0
73,11830,0
73,11831,0
73,11832,0
73,11833,0
73,11834,0
73,11835,0
73,11836,0
73,11837,0
73,11838,0
73,11839,0
73,11840,0
73,11841,0
73,11842,0
73,11843,0
73,11844,0
73,11845,0
73,11846,0
73,11847,0
73,11848,0
73,11849,0
73,11850,0
73,11851,0
73,11852,4
73,11853,3
73,11854,3
73,11855,3
73,11856,5
73,11857,3
73,11858,2
73,11859,4
73,11861,3
73,11863,2
73,11933,2
74,11287,5
74,11298,3
74,11302,2
74,11303,4
74,11304,5
74,11305,5
74,11306,5
74,11307,2
74,11308,4
74,11350,3
74,11352,0
74,11354,0
74,11358,0
74,11363,0
74,11364,0
74,11370,0
74,11409,0
74,11416,0
74,11418,0
74,11419,0
74,11421,0
74,11423,0
74,11425,0
74,11426,0
74,11428,0
74,11429,0
74,11430,0
74,11431,0
74,11432,0
74,11433,0
74,11434,0
74,11435,0
74,11438,0
74,11440,0
74,11441,0
74,11443,0
74,11444,0
74,11447,0
74,11448,0
74,11449,0
74,11450,0
74,11451,0
74,11452,0
74,11459,0
74,11461,0
74,11464,0
74,11465,0
74,11468,0
74,11470,0
74,11471,0
74,11472,0
74,11474,0
74,11475,0
74,11477,0
74,11479,0
74,11480,0
74,11481,0
74,11482,0
74,11484,0
74,11486,0
74,11487,0
74,11488,0
74,11489,0
74,11490,0
74,11491,0
74,11492,0
74,11495,0
74,11496,0
74,11497,0
74,11498,0
74,11499,0
74,11500,0
74,11501,0
74,11502,0
74,11504,0
74,11512,0
74,11513,0
74,11514,0
74,11515,0
74,11516,0
74,11517,0
74,11518,0
74,11519,0
74,11520,0
74,11522,0
74,11529,0
74,11532,0
74,11533,0
74,11534,0
74,11535,0
74,11536,0
74,11537,0
74,11538,0
74,11539,0
74,11540,0
74,11541,0
74,11542,0
74,11544,0
74,11545,0
74,11546,0
74,11548,0
74,11549,0
74,11550,0
74,11551,0
74,11552,0
74,11553,0
74,11554,0
74,11555,0
74,11556,0
74,11564,0
74,11565,0
74,11566,0
74,11567,0
74,11568,0
74,11569,0
74,11571,0
74,11572,0
74,11576,0
74,11592,0
74,11593,0
74,11595,0
74,11596,0
74,11600,0
74,11601,0
74,11602,0
74,11603,0
74,11604,0
74,11605,0
74,11606,0
74,11607,0
74,11608,0
74,11609,0
74,11610,0
74,11611,0
74,11614,0
74,11615,0
74,11622,0
74,11624,0
74,11625,0
74,11628,0
74,11629,0
74,11630,0
74,11632,0
74,11634,0
74,11636,0
74,11637,0
74,11639,0
74,11640,0
74,11641,0
74,11642,0
74,11643,0
74,11647,0
74,11648,0
74,11650,0
74,11651,0
74,11652,0
74,11655,0
74,11656,0
74,11657,0
74,11658,0
74,11666,0
74,11668,0
74,11669,0
74,11670,0
74,11671,0
74,11674,0
74,11676,0
74,11677,0
74,11682,0
74,11684,0
74,11685,0
74,11686,0
74,11687,0
74,11688,0
74,11689,0
74,11690,0
74,11691,0
74,11692,0
74,11694,0
74,11695,0
74,11697,0
74,11698,0
74,11699,0
74,11700,0
74,11701,0
74,11702,0
74,11704,0
74,11705,0
74,11717,0
74,11720,0
74,11722,0
74,11727,0
74,11728,0
74,11730,0
74,11731,0
74,11732,0
74,11733,0
74,11735,0
74,11736,0
74,11737,0
74,11739,8
74,11740,8
74,11743,8
74,11744,8
74,11745,8
74,11746,8
74,11747,8
74,11749,8
74,11750,8
74,11752,8
74,11753,8
74,11754,8
74,11757,8
74,11758,8
74,11761,8
74,11763,8
74,11764,8
74,11765,8
74,11766,8
74,11767,8
74,11768,8
74,11769,8
74,11770,8
74,11771,8
74,11772,8
74,11773,8
74,11774,8
74,11775,8
74,11776,8
74,11777,8
74,11778,8
74,11781,8
74,11782,8
74,11783,8
74,11784,8
74,11785,8
74,11787,8
74,11789,8
74,11790,8
74,11792,8
74,11793,8
74,11796,8
74,11797,8
74,11798,8
74,11799,8
74,11800,8
74,11801,8
74,11803,8
74,11804,8
74,11806,8
74,11807,8
74,11808,8
74,11810,8
74,11811,8
74,11812,8
74,11813,8
74,11814,8
74,11815,8
74,11816,8
74,11818,8
74,11819,8
74,11820,8
74,11821,8
74,11826,8
74,11827,8
74,11828,8
74,11829,8
74,11830,8
74,11831,8
74,11832,8
74,11833,8
74,11834,8
74,11835,8
74,11836,8
74,11837,8
74,11838,8
74,11839,8
74,11840,8
74,11841,8
74,11842,8
74,11843,8
74,11844,8
74,11845,8
74,11846,8
74,11847,8
74,11848,8
74,11849,8
74,11850,8
74,11851,8
74,11852,4
74,11853,5
74,11854,2
74,11855,4
74,11856,4
74,11857,5
74,11858,4
74,11859,3
74,11861,5
74,11863,2
74,11933,2
75,11287,2
75,11298,4
75,11302,2
75,11303,4
75,11304,3
75,11305,3
75,11306,2
75,11307,5
75,11308,4
75,11350,5
75,11352,8
75,11354,8
75,11358,8
75,11363,8
75,11364,8
75,11370,8
75,11409,8
75,11416,8
75,11418,8
75,11419,8
75,11421,8
75,11423,8
75,11425,8
75,11426,8
75,11428,8
75,11429,8
75,11430,8
75,11431,8
75,11432,8
75,11433,8
75,11434,8
75,11435,8
75,11438,8
75,11440,8
75,11441,8
75,11443,8
75,11444,8
75,11447,8
75,11448,8
75,11449,8
75,11450,8
75,11451,8
75,11452,8
75,11459,8
75,11461,8
75,11464,8
75,11465,8
75,11468,8
75,11470,8
75,11471,8
75,11472,8
75,11474,8
75,11475,8
75,11477,8
75,11479,8
75,11480,8
75,11481,8
75,11482,8
75,11484,8
75,11486,8
75,11487,8
75,11488,8
75,11489,8
75,11490,8
75,11491,8
75,11492,8
75,11495,8
75,11496,8
75,11497,8
75,11498,8
75,11499,8
75,11500,8
75,11501,8
75,11502,8
75,11504,8
75,11512,8
75,11513,8
75,11514,8
75,11515,8
75,11516,8
75,11517,8
75,11518,8
75,11519,8
75,11520,8
75,11522,8
75,11529,8
75,11532,8
75,11533,8
75,11534,8
75,11535,8
75,11536,8
75,11537,8
75,11538,8
75,11539,8
75,11540,8
75,11541,8
75,11542,8
75,11544,8
75,11545,8
75,11546,8
75,11548,8
75,11549,0
75,11550,0
75,11551,0
75,11552,0
75,11553,0
75,11554,0
75,11555,0
75,11556,0
75,11564,0
75,11565,0
75,11566,0
75,11567,0
75,11568,0
75,11569,0
75,11571,0
75,11572,0
75,11576,0
75,11592,0
75,11593,0
75,11595,0
75,11596,0
75,11600,0
75,11601,0
75,11602,0
75,11603,0
75,11604,0
75,11605,0
75,11606,0
75,11607,0
75,11608,0
75,11609,0
75,11610,0
75,11611,0
75,11614,0
75,11615,0
75,11622,0
75,11624,0
75,11625,0
75,11628,0
75,11629,0
75,11630,0
75,11632,0
75,11634,0
75,11636,0
75,11637,0
75,11639,0
75,11640,0
75,11641,0
75,11642,0
75,11643,0
75,11647,0
75,11648,0
75,11650,0
75,11651,0
75,11652,0
75,11655,0
75,11656,0
75,11657,0
75,11658,0
75,11666,0
75,11668,0
75,11669,0
75,11670,0
75,11671,0
75,11674,0
75,11676,0
75,11677,0
75,11682,0
75,11684,0
75,11685,0
75,11686,0
75,11687,0
75,11688,0
75,11689,0
75,11690,0
75,11691,0
75,11692,0
75,11694,0
75,11695,0
75,11697,0
75,11698,0
75,11699,0
75,11700,0
75,11701,0
75,11702,0
75,11704,0
75,11705,0
75,11717,0
75,11720,0
75,11722,0
75,11727,0
75,11728,0
75,11730,0
75,11731,0
75,11732,0
75,11733,0
75,11735,0
75,11736,0
75,11737,0
75,11739,0
75,11740,0
75,11743,0
75,11744,0
75,11745,0
75,11746,0
75,11747,0
75,11749,0
75,11750,0
75,11752,0
75,11753,0
75,11754,0
75,11757,0
75,11758,0
75,11761,0
75,11763,0
75,11764,0
75,11765,0
75,11766,0
75,11767,0
75,11768,0
75,11769,0
75,11770,0
75,11771,0
75,11772,0
75,11773,0
75,11774,0
75,11775,0
75,11776,0
75,11777,0
75,11778,0
75,11781,0
75,11782,0
75,11783,0
75,11784,0
75,11785,0
75,11787,0
75,11789,0
75,11790,0
75,11792,0
75,11793,0
75,11796,0
75,11797,0
75,11798,0
75,11799,0
75,11800,0
75,11801,0
75,11803,0
75,11804,0
75,11806,0
75,11807,0
75,11808,0
75,11810,0
75,11811,0
75,11812,0
75,11813,0
75,11814,0
75,11815,0
75,11816,0
75,11818,0
75,11819,0
75,11820,0
75,11821,0
75,11826,0
75,11827,0
75,11828,0
75,11829,0
75,11830,0
75,11831,0
75,11832,0
75,11833,0
75,11834,0
75,11835,0
75,11836,0
75,11837,0
75,11838,0
75,11839,0
75,11840,0
75,11841,0
75,11842,0
75,11843,0
75,11844,0
75,11845,0
75,11846,0
75,11847,0
75,11848,0
75,11849,0
75,11850,0
75,11851,0
75,11852,3
75,11853,2
75,11854,5
75,11855,3
75,11856,4
75,11857,3
75,11858,2
75,11859,5
75,11861,4
75,11863,5
75,11933,2
76,11287,5
76,11298,5
76,11302,5
76,11303,3
76,11304,3
76,11305,5
76,11306,2
76,11307,4
76,11308,3
76,11350,3
76,11352,0
76,11354,0
76,11358,0
76,11363,0
76,11364,0
76,11370,0
76,11409,0
76,11416,0
76,11418,0
76,11419,0
76,11421,0
76,11423,0
76,11425,0
76,11426,0
76,11428,0
76,11429,0
76,11430,0
76,11431,0
76,11432,0
76,11433,0
76,11434,0
76,11435,0
76,11438,0
76,11440,0
76,11441,0
76,11443,0
76,11444,0
76,11447,0
76,11448,0
76,11449,0
76,11450,0
76,11451,0
76,11452,0
76,11459,0
76,11461,0
76,11464,0
76,11465,0
76,11468,0
76,11470,0
76,11471,0
76,11472,0
76,11474,0
76,11475,0
76,11477,0
76,11479,0
76,11480,0
76,11481,0
76,11482,0
76,11484,0
76,11486,0
76,11487,0
76,11488,0
76,11489,0
76,11490,0
76,11491,0
76,11492,0
76,11495,0
76,11496,0
76,11497,0
76,11498,0
76,11499,0
76,11500,0
76,11501,0
76,11502,0
76,11504,0
76,11512,0
76,11513,0
76,11514,0
76,11515,0
76,11516,0
76,11517,0
76,11518,0
